client_id,age,job,marital,education,account_id,in_default,balance,housing,loan,contact,campaign_id_x,day,month,duration,campaign,pdays,previous,outcome_id,poutcome,y,day_range,age_category,balance_category,duration_category,campaign_category,pdays_category,previous_category,probability_yes,MinMax_balance,index_probability
9365429,32,technician,single,tertiary,37608,no,13711.0,yes,no,cellular,37608,14,may,638,1,175,3,37608,success,no,Mid Month,Adult,Ultra High,Long,Few,Distant,Many,0.626481,0.19728360539647377,0.12359442972334712
5678845,34,management,single,tertiary,20843,no,9827.0,yes,no,cellular,20843,13,aug,871,4,-1,0,20843,unknown,unknown,Mid Month,Adult,Very High,Long,Moderate,Recent,Few,0.7614585,0.1620213171608592,0.12337251174526329
4019639,35,management,married,tertiary,19689,no,15298.0,no,no,cellular,19689,7,aug,642,3,-1,0,19689,unknown,unknown,Early Month,Adult,Ultra High,Long,Moderate,Recent,Few,0.58268327,0.21169175458028436,0.12334924277670428
4973166,56,retired,married,primary,41017,no,9367.0,no,no,cellular,41017,13,aug,320,2,101,2,41017,success,unknown,Mid Month,Middle-aged,Very High,Moderate,Few,Distant,Few,0.77730364,0.15784504203511704,0.1226935251101603
9893597,36,admin.,single,secondary,32162,no,11174.0,yes,no,cellular,32162,15,apr,953,1,-1,0,32162,unknown,unknown,Mid Month,Adult,Ultra High,Long,Few,Recent,Few,0.70377225,0.17425054019210864,0.12263269418366861
9931444,79,retired,married,secondary,42463,no,8304.0,no,no,cellular,42463,9,dec,456,2,275,9,42463,success,unknown,Early Month,Senior,Very High,Moderate,Few,Distant,Many,0.82700455,0.14819421495106494,0.12255729032792713
5793564,48,blue-collar,single,primary,29268,no,8990.0,no,no,telephone,29268,2,feb,1790,2,-1,0,29268,unknown,unknown,Early Month,Middle-aged,Very High,Very Long,Few,Recent,Few,0.79271793,0.15442231220380223,0.12241333624039222
5250626,30,management,single,tertiary,20640,no,9634.0,no,no,cellular,20640,12,aug,781,5,-1,0,20640,unknown,unknown,Mid Month,Adult,Very High,Long,Moderate,Recent,Few,0.7614585,0.1602690973798413,0.12203826907089169
3930349,27,technician,single,tertiary,42351,no,11862.0,no,no,cellular,42351,25,nov,285,2,97,7,42351,success,unknown,Late Month,Young Adult,Ultra High,Moderate,Few,Recent,Many,0.67389715,0.18049679516278394,0.12163627533508924
5871269,47,unemployed,single,primary,30058,no,7351.0,no,no,cellular,30058,4,feb,1060,3,-1,0,30058,unknown,unknown,Early Month,Middle-aged,Very High,Very Long,Moderate,Recent,Few,0.867532,0.1395420623536034,0.1210572065094996
1505641,23,student,single,secondary,40161,no,9216.0,no,no,cellular,40161,5,jun,471,2,-1,0,40161,unknown,no,Early Month,Young Adult,Very High,Moderate,Few,Recent,Few,0.77013713,0.1564741343307973,0.1205065409227365
8024652,47,management,married,unknown,12760,no,12245.0,no,no,cellular,12760,7,jul,1103,3,-1,0,12760,unknown,unknown,Early Month,Middle-aged,Ultra High,Very Long,Moderate,Recent,Few,0.6546992,0.18397399814791277,0.12044763057688583
6913690,31,management,single,tertiary,30618,no,12857.0,yes,no,cellular,30618,6,feb,158,1,92,1,30618,success,unknown,Early Month,Adult,Ultra High,Short,Few,Recent,Few,0.635272,0.1895302598369437,0.12040327216667475
2232276,37,management,single,tertiary,16743,no,7612.0,no,no,cellular,16743,24,jul,1206,4,-1,0,16743,unknown,unknown,Late Month,Adult,Very High,Very Long,Moderate,Recent,Few,0.8480712,0.14191164454451363,0.12035118117153318
5472409,67,blue-collar,married,secondary,45128,no,16353.0,no,no,cellular,45128,27,oct,223,2,-1,0,45128,unknown,no,Late Month,Senior,Ultra High,Moderate,Few,Recent,Few,0.5437716,0.22126995079258438,0.12032032060992877
3232828,57,technician,married,secondary,27250,no,29207.0,yes,no,telephone,27250,21,nov,232,2,-1,0,27250,unknown,unknown,Late Month,Middle-aged,Ultra High,Moderate,Few,Recent,Few,0.35544613,0.3379696039801718,0.12012998780499354
1145725,40,housemaid,single,tertiary,18541,no,7441.0,no,no,cellular,18541,31,jul,1461,6,-1,0,18541,unknown,unknown,Late Month,Middle-aged,Very High,Very Long,Moderate,Recent,Few,0.85487014,0.14035915966081383,0.11998885454707361
2857609,32,technician,single,secondary,29630,no,13565.0,no,no,cellular,29630,3,feb,613,2,-1,0,29630,unknown,unknown,Early Month,Adult,Ultra High,Long,Few,Recent,Few,0.61138314,0.19595809198699907,0.1198054736044937
9593067,35,housemaid,married,tertiary,40876,no,11219.0,no,no,cellular,40876,12,aug,699,2,79,1,40876,failure,no,Mid Month,Adult,Ultra High,Long,Few,Recent,Few,0.68313175,0.17465908884571388,0.1193151697847891
1938614,31,management,single,tertiary,14817,no,38279.0,no,no,cellular,14817,16,jul,225,2,-1,0,14817,unknown,unknown,Mid Month,Adult,Ultra High,Moderate,Few,Recent,Few,0.28241605,0.4203330125469831,0.11870878726628724
3184611,43,technician,single,unknown,43532,no,11115.0,no,no,cellular,43532,23,apr,291,1,182,3,43532,success,unknown,Late Month,Middle-aged,Ultra High,Moderate,Few,Distant,Many,0.6832028,0.17371488751293737,0.11868249809510581
6874917,32,admin.,married,secondary,33090,no,20011.0,no,no,cellular,33090,20,apr,234,1,-1,0,33090,unknown,unknown,Mid Month,Adult,Ultra High,Moderate,Few,Recent,Few,0.466329,0.2544804169012039,0.11867160045570081
9536851,51,housemaid,married,primary,10569,no,13292.0,no,no,unknown,10569,16,jun,1238,2,-1,0,10569,unknown,unknown,Mid Month,Middle-aged,Ultra High,Very Long,Few,Recent,Few,0.61318755,0.19347956348846077,0.11863925980047102
4636798,42,management,single,tertiary,40591,no,11008.0,no,no,cellular,40591,28,jul,822,6,405,1,40591,success,unknown,Late Month,Middle-aged,Ultra High,Long,Moderate,Distant,Few,0.6867775,0.17274344960325386,0.11863630970876848
5334622,47,management,divorced,tertiary,24095,no,12026.0,yes,no,telephone,24095,27,oct,251,1,-1,0,24095,unknown,unknown,Late Month,Middle-aged,Ultra High,Moderate,Few,Recent,Few,0.6518339,0.18198572803370072,0.11862446536874614
5007297,54,technician,married,secondary,43029,no,10185.0,no,no,cellular,43029,12,feb,251,1,186,3,43029,success,unknown,Mid Month,Middle-aged,Ultra High,Moderate,Few,Distant,Many,0.7159175,0.16527154867176294,0.11832079852021085
1955115,39,management,married,tertiary,20744,no,28433.0,no,no,cellular,20744,13,aug,247,2,-1,0,20744,unknown,unknown,Mid Month,Adult,Ultra High,Moderate,Few,Recent,Few,0.35700732,0.33094256713816206,0.11814892052188497
6554434,49,unemployed,married,secondary,27084,no,13818.0,no,no,cellular,27084,21,nov,201,1,113,2,27084,failure,unknown,Late Month,Middle-aged,Ultra High,Moderate,Few,Distant,Few,0.5933937,0.19825504330615729,0.11764329040671521
2114109,71,management,married,tertiary,40790,no,13297.0,no,no,cellular,40790,11,aug,265,1,190,2,40790,failure,unknown,Mid Month,Senior,Ultra High,Moderate,Few,Distant,Few,0.60607255,0.1935249577833058,0.1172901636947267
1822963,56,management,married,tertiary,30288,no,14344.0,yes,no,cellular,30288,5,feb,358,1,-1,0,30288,unknown,unknown,Early Month,Middle-aged,Ultra High,Moderate,Few,Recent,Few,0.57634264,0.2030305231238538,0.11701514816623151
4071606,42,blue-collar,single,secondary,17558,no,7547.0,no,no,cellular,17558,29,jul,1569,2,-1,0,17558,unknown,unknown,Late Month,Middle-aged,Very High,Very Long,Few,Recent,Few,0.82714856,0.14132151871152834,0.11689389023420553
7265109,51,management,married,tertiary,19601,no,15904.0,no,no,cellular,19601,7,aug,504,4,-1,0,19601,unknown,unknown,Early Month,Middle-aged,Ultra High,Long,Moderate,Recent,Few,0.5380161,0.21719354311550124,0.11685361885430084
5082804,27,student,single,tertiary,43422,no,13107.0,yes,no,cellular,43422,6,apr,661,1,314,2,43422,failure,unknown,Early Month,Young Adult,Ultra High,Long,Few,Distant,Few,0.6085013,0.1917999745791949,0.1167105367708247
1036667,40,management,married,tertiary,40045,no,8963.0,no,no,cellular,40045,3,jun,203,2,-1,0,40045,unknown,unknown,Early Month,Middle-aged,Very High,Moderate,Few,Recent,Few,0.7567009,0.1541771830116391,0.11666600903939511
4848330,34,blue-collar,single,secondary,31496,no,13408.0,no,no,cellular,31496,1,apr,647,2,-1,0,31496,unknown,unknown,Early Month,Adult,Ultra High,Long,Few,Recent,Few,0.59932625,0.19453271112886533,0.11658856083460034
3316040,57,retired,married,primary,43721,no,9367.0,no,no,cellular,43721,14,may,700,4,92,7,43721,success,unknown,Mid Month,Middle-aged,Very High,Long,Moderate,Recent,Many,0.738513,0.15784504203511704,0.11657061440129106
6566996,46,management,married,tertiary,26182,no,22452.0,yes,no,cellular,26182,20,nov,284,1,-1,0,26182,unknown,unknown,Mid Month,Middle-aged,Ultra High,Moderate,Few,Recent,Few,0.41903922,0.2766419116445445,0.11592381076911837
9141421,54,management,divorced,tertiary,42541,no,12018.0,yes,no,cellular,42541,21,dec,267,2,-1,0,42541,unknown,unknown,Late Month,Middle-aged,Ultra High,Moderate,Few,Recent,Few,0.63713497,0.18191309716194867,0.11590319556362469
2989429,58,technician,married,tertiary,39933,no,12322.0,no,no,telephone,39933,2,jun,306,2,-1,0,39933,unknown,unknown,Early Month,Middle-aged,Ultra High,Moderate,Few,Recent,Few,0.6247012,0.18467307028852614,0.11536548897071239
7951997,40,unemployed,single,tertiary,43193,no,7968.0,no,no,cellular,43193,2,mar,263,2,180,2,43193,success,unknown,Early Month,Middle-aged,Very High,Moderate,Few,Distant,Few,0.79454786,0.14514371833747935,0.11532363019572613
7596333,28,technician,single,tertiary,45076,no,11862.0,no,no,cellular,45076,21,oct,549,2,238,13,45076,other,unknown,Late Month,Young Adult,Ultra High,Long,Few,Distant,Many,0.63873684,0.18049679516278394,0.11528995330572721
6768125,41,unemployed,single,tertiary,44665,no,7968.0,no,no,cellular,44665,2,sep,404,1,184,4,44665,success,unknown,Early Month,Middle-aged,Very High,Moderate,Few,Distant,Many,0.7940603,0.14514371833747935,0.11525286305438392
8051870,29,management,single,tertiary,31134,no,15459.0,no,no,cellular,31134,18,feb,264,7,-1,0,31134,unknown,unknown,Mid Month,Young Adult,Ultra High,Moderate,Moderate,Recent,Few,0.53506386,0.21315345087429413,0.11405070879407735
6446434,57,management,married,tertiary,40356,no,10583.0,no,no,cellular,40356,22,jun,295,3,-1,0,40356,unknown,unknown,Late Month,Middle-aged,Ultra High,Moderate,Moderate,Recent,Few,0.674655,0.16888493454142683,0.11393906893076551
9921646,74,retired,married,secondary,33707,no,9480.0,no,no,cellular,33707,21,apr,211,1,-1,0,33707,unknown,unknown,Late Month,Senior,Very High,Moderate,Few,Recent,Few,0.71615404,0.15887095309861457,0.113776074726434
9479203,38,admin.,married,secondary,42572,no,11303.0,no,no,cellular,42572,28,dec,473,2,216,2,42572,failure,unknown,Late Month,Adult,Ultra High,Moderate,Few,Distant,Few,0.6476486,0.17542171299911027,0.11361162208336309
8648160,58,management,divorced,tertiary,24070,no,26254.0,yes,no,unknown,24070,21,oct,49,1,-1,0,24070,unknown,unknown,Late Month,Middle-aged,Ultra High,Short,Few,Recent,Few,0.3636226,0.31115973344470066,0.11314471309539108
2503890,26,management,single,tertiary,6627,no,6840.0,yes,no,unknown,6627,28,may,1560,2,-1,0,6627,unknown,unknown,Late Month,Young Adult,Very High,Very Long,Few,Recent,Few,0.83735114,0.13490276542044197,0.11296098486725156
7601088,43,technician,single,unknown,41959,no,11115.0,no,no,cellular,41959,23,oct,476,1,74,2,41959,success,unknown,Late Month,Middle-aged,Ultra High,Moderate,Few,Recent,Few,0.6501775,0.17371488751293737,0.11294550759149927
7027247,35,management,divorced,tertiary,13524,no,6997.0,yes,no,cellular,13524,9,jul,1121,1,-1,0,13524,unknown,unknown,Early Month,Adult,Very High,Very Long,Few,Recent,Few,0.8273689,0.1363281462785757,0.11279367048151234
5832997,70,management,married,tertiary,29325,no,13297.0,no,no,cellular,29325,2,feb,579,2,-1,0,29325,unknown,unknown,Early Month,Senior,Ultra High,Long,Few,Recent,Few,0.58221406,0.1935249577833058,0.11267295088799262
1597800,46,technician,married,secondary,45077,no,9299.0,no,no,cellular,45077,21,oct,201,5,94,3,45077,success,unknown,Late Month,Middle-aged,Very High,Moderate,Moderate,Recent,Many,0.7145823,0.15722767962522471,0.11235212070812528
4434392,73,retired,divorced,secondary,43441,no,7111.0,yes,no,cellular,43441,12,apr,284,1,182,1,43441,success,unknown,Mid Month,Senior,Very High,Moderate,Few,Distant,Few,0.81567585,0.13736313620104226,0.11204379352271182
4539134,34,technician,single,secondary,24998,no,18777.0,yes,no,cellular,24998,18,nov,535,1,-1,0,24998,unknown,unknown,Mid Month,Adult,Ultra High,Long,Few,Recent,Few,0.45950523,0.24327710493345198,0.11178710210200603
8641404,43,self-employed,married,secondary,26986,no,14144.0,yes,no,cellular,26986,21,nov,504,1,-1,0,26986,unknown,unknown,Late Month,Middle-aged,Ultra High,Long,Few,Recent,Few,0.5537657,0.20121475133005284,0.11142583047153362
8393824,55,technician,married,secondary,44513,no,10185.0,no,no,cellular,44513,11,aug,248,1,180,4,44513,success,unknown,Mid Month,Middle-aged,Ultra High,Moderate,Few,Distant,Many,0.67419773,0.16527154867176294,0.11142570351038258
1628555,63,retired,married,primary,43584,no,12067.0,no,no,telephone,43584,29,apr,660,1,191,1,43584,failure,unknown,Late Month,Senior,Ultra High,Long,Few,Distant,Few,0.6103768,0.18235796125142992,0.1113070643325002
9674055,50,services,married,secondary,22646,no,26394.0,no,no,cellular,22646,25,aug,206,4,-1,0,22646,unknown,no,Late Month,Middle-aged,Ultra High,Moderate,Moderate,Recent,Few,0.3561451,0.3124307737003613,0.11127069342495267
6521353,50,admin.,married,tertiary,41483,no,6574.0,no,no,cellular,41483,8,sep,495,1,92,3,41483,success,unknown,Early Month,Middle-aged,Very High,Moderate,Few,Recent,Many,0.8383804,0.13248778893468668,0.11107516500073339
5104298,82,retired,married,primary,41948,no,8603.0,no,no,cellular,41948,22,oct,306,3,107,1,41948,success,unknown,Late Month,Senior,Very High,Moderate,Moderate,Distant,Few,0.7351754,0.15090879378279737,0.11094442848209167
9495899,61,retired,married,primary,42083,no,8729.0,no,no,cellular,42083,30,oct,480,1,-1,0,42083,unknown,unknown,Late Month,Senior,Very High,Moderate,Few,Recent,Few,0.7284948,0.152052730012892,0.11076962663421139
6946802,34,blue-collar,married,tertiary,26592,no,17672.0,no,no,cellular,26592,20,nov,548,1,-1,0,26592,unknown,unknown,Mid Month,Adult,Ultra High,Long,Few,Recent,Few,0.47465113,0.23324496577270168,0.11070998611685137
2686900,55,admin.,married,secondary,43839,no,8304.0,no,no,cellular,43839,1,jun,201,1,-1,0,43839,unknown,unknown,Early Month,Middle-aged,Very High,Moderate,Few,Recent,Few,0.74683475,0.14819421495106494,0.11067659020707447
3978841,45,unemployed,single,secondary,30977,no,17609.0,no,no,cellular,30977,9,feb,222,6,-1,0,30977,unknown,unknown,Early Month,Middle-aged,Ultra High,Moderate,Moderate,Recent,Few,0.4753026,0.2326729976576544,0.11059008232355357
9191540,28,management,single,tertiary,40435,no,12956.0,yes,no,cellular,40435,2,jul,940,1,399,3,40435,success,unknown,Early Month,Young Adult,Ultra High,Long,Few,Distant,Many,0.5801237,0.19042906687487515,0.11047241915779497
2371490,48,unemployed,married,secondary,33927,no,11371.0,yes,no,cellular,33927,30,apr,249,1,86,3,33927,failure,unknown,Late Month,Middle-aged,Ultra High,Moderate,Few,Recent,Many,0.6274663,0.1760390754090026,0.11045859099763494
6716010,50,unemployed,married,secondary,30100,no,12495.0,yes,no,cellular,30100,4,feb,279,2,-1,0,30100,unknown,unknown,Early Month,Middle-aged,Ultra High,Moderate,Few,Recent,Few,0.5918963,0.18624371289016398,0.1102369637286975
5249270,26,student,single,tertiary,40555,no,10086.0,no,no,cellular,40555,8,jul,475,3,78,2,40555,success,unknown,Early Month,Young Adult,Ultra High,Moderate,Moderate,Recent,Few,0.66828614,0.16437274163383145,0.1098480258057372
4845870,57,management,divorced,tertiary,20559,no,8897.0,yes,no,cellular,20559,12,aug,865,2,-1,0,20559,unknown,unknown,Mid Month,Middle-aged,Very High,Long,Few,Recent,Few,0.71504724,0.15357797831968478,0.1098155095617804
8778258,26,technician,single,tertiary,7269,no,8839.0,yes,no,unknown,7269,29,may,932,3,-1,0,7269,unknown,unknown,Late Month,Young Adult,Very High,Long,Moderate,Recent,Few,0.71633995,0.1530514044994825,0.10963683480272506
3842581,55,blue-collar,divorced,primary,37669,no,8180.0,no,no,cellular,37669,14,may,854,2,360,1,37669,failure,unknown,Mid Month,Middle-aged,Very High,Long,Few,Distant,Few,0.74293685,0.14706843643890835,0.1092625608426551
3434263,32,management,married,tertiary,44672,no,6138.0,no,no,cellular,44672,3,sep,251,3,36,11,44672,success,unknown,Early Month,Adult,Very High,Moderate,Moderate,Recent,Many,0.8482484,0.1285294064242006,0.10902486619867001
1895370,36,self-employed,married,tertiary,25906,no,16430.0,yes,no,cellular,25906,19,nov,234,1,166,3,25906,failure,unknown,Mid Month,Adult,Ultra High,Moderate,Few,Distant,Many,0.49068272,0.22196902293319776,0.1089163641812047
2121630,37,management,married,tertiary,44718,no,6771.0,no,no,cellular,44718,7,sep,337,1,186,1,44718,success,unknown,Early Month,Adult,Very High,Moderate,Few,Distant,Few,0.81042886,0.13427632415158064,0.10882140801219717
7156689,58,management,divorced,tertiary,33921,no,5701.0,no,no,cellular,33921,30,apr,354,1,87,1,33921,success,unknown,Late Month,Middle-aged,Very High,Moderate,Few,Recent,Few,0.87354535,0.12456194505474552,0.10881050772065441
4503011,46,management,married,tertiary,41798,no,37378.0,yes,no,cellular,41798,14,oct,146,1,518,1,41798,failure,unknown,Mid Month,Middle-aged,Ultra High,Short,Few,Distant,Few,0.2638061,0.4121529606159098,0.10872846706418364
6849325,67,retired,married,primary,43170,no,8465.0,no,no,cellular,43170,26,feb,234,1,-1,0,43170,unknown,unknown,Late Month,Senior,Very High,Moderate,Few,Recent,Few,0.7264873,0.1496559112450747,0.10872311573746508
4128433,39,management,married,secondary,20269,no,11835.0,yes,no,cellular,20269,11,aug,744,2,-1,0,20269,unknown,unknown,Mid Month,Adult,Ultra High,Long,Few,Recent,Few,0.60196555,0.1802516659706208,0.1085052926330022
9980963,76,retired,married,unknown,42766,no,8919.0,no,no,cellular,42766,28,jan,231,1,-1,0,42766,unknown,unknown,Late Month,Senior,Very High,Moderate,Few,Recent,Few,0.7050451,0.1537777132170029,0.10842022381208437
3249397,32,management,married,tertiary,43596,no,6138.0,no,no,cellular,43596,30,apr,211,2,196,7,43596,success,unknown,Late Month,Adult,Very High,Moderate,Few,Distant,Many,0.8418091,0.1285294064242006,0.10819722316816768
8711556,32,management,single,tertiary,38729,no,6542.0,yes,no,cellular,38729,15,may,1598,4,175,5,38729,failure,unknown,Mid Month,Adult,Very High,Very Long,Moderate,Distant,Many,0.8155224,0.13219726544767854,0.1078098275853336
5738539,46,unemployed,married,secondary,25065,no,16397.0,no,no,cellular,25065,18,nov,641,1,-1,0,25065,unknown,unknown,Mid Month,Middle-aged,Ultra High,Long,Few,Recent,Few,0.48540208,0.2216694205872206,0.10759879725717043
6908080,63,retired,married,secondary,40487,no,18016.0,no,no,cellular,40487,7,jul,371,1,-1,0,40487,unknown,unknown,Early Month,Senior,Ultra High,Moderate,Few,Recent,Few,0.4541938,0.23636809325803934,0.10735692263819487
2964171,57,retired,married,primary,43008,no,9367.0,no,no,cellular,43008,11,feb,981,1,90,6,43008,success,unknown,Mid Month,Middle-aged,Very High,Long,Few,Recent,Many,0.6764251,0.15784504203511704,0.10677034824411791
